numero,situacao,descricao,complemento,classificacao_contabil,localizacao_sistema,data_entrada,valor_compra,valor_atual,local_verificado,estado_conservacao,usuario,data_hora,usuario_bem,imagem,contagem
655,BAIXADO,CALCULADORA,MAQUINA CALCULADORA SHARP 2630L 12 DIGITOS,MÁQUINAS E EQUIPAMENTOS,,16/12/1998,"198,00","198,00",,,,,,,0
656,BAIXADO,CALCULADORA,MAQUINA CALCULADORA SHARP 2630L 12 DIGITOS,MÁQUINAS E EQUIPAMENTOS,,16/12/1998,"198,00","198,00",,,,,,,0
657,BAIXADO,CALCULADORA,MAQUINA CALCULADORA SHARP 2630L 12 DIGITOS,MÁQUINAS E EQUIPAMENTOS,,16/12/1998,"198,00","198,00",,,,,,,0
658,DOADO,CALCULADORA,MAQUINA CALCULADORA SHARP 2630L 12 DIGITOS,MÁQUINAS E EQUIPAMENTOS,,04/03/1999,"270,00","270,00",,,,,,,0
663,DOADO,CADEIRA,CADEIRA COM BRACOS COURO AZUL FIXA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1967,"280,00","0,01",,,,,,,0
664,DOADO,CADEIRA,"CADEIRA FIXA, EM MADEIRA JACARANDA COURO AZUL",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1969,"552,00","0,01",,,,,,,0
670,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS 200MHZ SERIE 7106,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
671,DOADO,FAX,APARELHO DE FAX PANASONIC MOD. KXF780 S.7EAFA06670,MÁQUINAS E EQUIPAMENTOS,,30/03/1998,"428,00","428,00",,,,,,,0
673,DOADO,ENCADERNADORA,PERFURADOR ESPIRAMATIC PARA ENCADERNACOES,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,09/06/1998,"400,00","400,00",,,,,,,0
674,DOADO,MONITOR,MONITOR DE VIDEO MARCA DAEWOO SERIE AM 1980922,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
675,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS SERIE 7096,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
676,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS SERIE 7097,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
677,DOADO,MONITOR,MONITOR DE VIDEO SWEDA SERIE AM218490,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,13/05/1994,"1.045.000,00","380,00",,,,,,,0
678,DOADO,CADEIRA,POLTRONA FIXA ESTOFADO REVESTIDO TECIDO AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,25","208,25",,,,,,,0
679,DOADO,CADEIRA,POLTRONA FIXA ESTOFADO REVESTIDO TECIDO AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,25","208,25",,,,,,,0
680,DOADO,CADEIRA,POLTRONA FIXA ESTOFADO REVESTIDO TECIDO AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,25","208,25",,,,,,,0
681,DOADO,CADEIRA,POLTRONA FIXA ESTOFADO REVESTIDO TECIDO AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,25","208,25",,,,,,,0
682,DOADO,CADEIRA,POLTRONA EM MADEIRA REVESTIDO COURO AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1975,"1.458,00","0,01",,,,,,,0
684,DOADO,MESA,"MESA EM L, 03 PARTES COR OVO, GAVETEIRO FIXO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,27/11/1998,"695,75","695,75",,,,,,,0
686,DOADO,MESA,"MESA EM L, 03 PARTES COR OVO, GAVETEIRO FIXO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,27/11/1998,"695,75","695,75",,,,,,,0
687,DOADO,MESA,"MESA EM L, 03 PARTES COR OVO, GAVET.FIXO/TECLADO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/07/1998,"820,23","820,23",,,,,,,0
689,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
690,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,00","208,00",,,,,,,0
691,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
692,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,00","208,00",,,,,,,0
693,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
694,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
695,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
696,BAIXADO,TELEFONE,APARELHO TELEFONICO MARCA ALCATEL VIVA VOZ,MÁQUINAS E EQUIPAMENTOS,,15/04/1998,"320,00","320,00",,,,,,,0
697,BAIXADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS 200 MHZ SERIE 7119,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
698,DOADO,MONITOR,MONITOR DE VIDEO MARCA DAEWOO SERIE AM 1980161,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
699,DOADO,IMPRESSORA,IMPRESSORA DESKJET 600C SERIE US5CJ1C0YK,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/09/1996,"480,00","480,00",,,,,,,0
700,BAIXADO,ESTABILIZADOR,ESTABILIZADOR MARCA SMS 1000VW NR 94023731,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,31/05/1994,"68.924,16","1.000,00",,,,,,,0
701,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS 200 MHZ SERIE 7095,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
702,DOADO,MONITOR,MONITOR DE VIDEO MARCA DAEWOO SERIE AM 1980908,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
703,DOADO,ARMARIO,"ARMARIO FORMICA, 30 PRATELEIRA, 04 PORTAS CORRER",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,30/10/1998,"5.500,20","5.500,20",,,,,,,0
706,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM II400 MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"2.820,00","2.820,00",,,,,,,0
707,DOADO,MONITOR,MONITOR VIDEO PARA MICRO COMPUTADOR MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"350,00","350,00",,,,,,,0
708,BAIXADO,CALCULADORA,MAQUINA CALCULADORA SHARP DE MESA MODELO 1801,MÁQUINAS E EQUIPAMENTOS,,03/11/1999,"127,00","127,00",,,,,,,0
709,DOADO,ARQUIVO,ARQUIVO DE ACO COM 04 GAVETAS DE PASTAS SUSPENSAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1991,"35.000,00","0,01",,,,,,,0
710,DOADO,MONITOR,MONITOR DE VIDEO MARCA COMPASS SERIE 3109504762,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,16/10/1995,"300,00","300,00",,,,,,,0
711,DOADO,ARQUIVO,ARQUIVO DE ACO COM 04 GAVETAS DE PASTAS SUSPENSAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,24/01/1994,"38.900,00","14,14",,,,,,,0
712,DOADO,IMPRESSORA,IMPRESSORA EPSON STYLUS COLOR 800 SERIE 3SM005550,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,27/04/1998,"697,00","697,00",,,,,,,0
713,BAIXADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS 200MHZ SERIE 7108,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
714,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS 200MHZ SERIE 7113,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
715,BAIXADO,MONITOR,MONITOR DE VIDEO MARCA DAEWOO SERIE AM01980167,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,03/06/1998,"275,00","275,00",,,,,,,0
716,BAIXADO,TELEFONE,APARELHO TELEFONICO ALCATEL VIVA VOZ MOD. 4321,MÁQUINAS E EQUIPAMENTOS,,31/07/1996,"375,00","375,00",,,,,,,0
718,DOADO,MESA,"MESA EM L, 03 PARTES COR OVO, GAVETEIRO FIXO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,27/11/1998,"695,75","695,75",,,,,,,0
719,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,00","208,00",,,,,,,0
720,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/08/1996,"208,00","208,00",,,,,,,0
721,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
722,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
723,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
724,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
726,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
736,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,13/08/1996,"208,00","208,00",,,,,,,0
737,DOADO,MAQUINA DE DATILOGRAFIA,MAQUINA DE DATILOGRAFIA IBM II SERIE 82054623,MÁQUINAS E EQUIPAMENTOS,,25/09/1991,"541.157,00","0,19",,,,,,,0
738,DOADO,MONITOR,"MARCA SAMSUMG 14"" NE",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,31/08/1996,"551,06","551,06",,,,,,,0
740,BAIXADO,COMPUTADOR,MICROCOMPUTADOR COMPASS 280 MHZ SERIE 7099,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
741,BAIXADO,MONITOR,"MONITOR DE VIDEO 14"" FIVE STAR SERIE LDD65003736",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,03/06/1998,"275,00","275,00",,,,,,,0
742,BAIXADO,IMPRESSORA,IMPRESSORA HP DESKJET 600 SERIE B94C2184X,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,17/04/1996,"533,00","533,00",,,,,,,0
743,BAIXADO,COMPUTADOR,MICROCOMPUTADOR MARCA TOPIS No 2438,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,21/09/1999,"1.350,00","1.350,00",,,,,,,0
744,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA BSB COMPUTER,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"781,94","781,94",,,,,,,0
745,DOADO,MONITOR,MONITOR DE VIDEO MARCA SAMSUMG SERIE HMFBFB03718,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,29/03/1996,"462,67","462,67",,,,,,,0
746,DOADO,IMPRESSORA,IMPRESSORA LASERJET 2100 10PPM HP C4170A,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,14/06/1999,"2.245,00","2.245,00",,,,,,,0
747,BAIXADO,TELEFONE,APARELHO TELEFONICO MARCA ALCATEL MOD.4321 V.VOZ,MÁQUINAS E EQUIPAMENTOS,,31/07/1996,"360,00","360,00",,,,,,,0
748,BAIXADO,FAX,APARELHO DE FAX MARCA TOSHIBA MOD. 5400,MÁQUINAS E EQUIPAMENTOS,,19/09/1998,"0,01","0,01",,,,,,,0
749,BAIXADO,CALCULADORA,SHARP MOD. 4671 (C/ DEFEITO),MÁQUINAS E EQUIPAMENTOS,,31/12/1993,"12.850.000,00","4,67",,,,,,,0
750,DOADO,MESA,MESA PARA IMPRESSORA MATRICIAL COR BRANCA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1975,"2.544,60","0,01",,,,,,,0
751,BAIXADO,SCANNER,SCANNER MARCA GENIUS COLOR SERIE SNS616095303,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,25/04/1996,"749,00","749,00",,,,,,,0
752,BAIXADO,NOBREAK,NOBREAK SB500BI BATERIA INTERNA SMS 2.40M,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/04/1996,"249,00","249,00",,,,,,,0
754,DOADO,MONITOR,"MONITOR DE VIDEO MARCA SAMSUMG 14"" S.HMBFA01166",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,29/03/1996,"462,67","462,67",,,,,,,0
755,DOADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS C/200MHZ SERIE 7105,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
756,BAIXADO,COMPUTADOR,MICROCOMPUTADOR MARCA COMPASS C/233MHZ SERIE 7374,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,29/06/1998,"1.996,00","1.996,00",,,,,,,0
757,DOADO,MONITOR,"MONITOR PARA MICRO 14"" MACA COMPASS S. BA2082967",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,28/03/1995,"450,00","450,00",,,,,,,0
758,BAIXADO,IMPRESSORA,IMPRESSORA EPSON COLOR 800 SERIE 3JM005551,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,27/04/1998,"697,00","697,00",,,,,,,0
759,BAIXADO,MÁQUINA FOTOGRAFICA,CAMERA FOTOGRAFICA SAMSUMG ECX COM DATA S.7610752,MÁQUINAS E EQUIPAMENTOS,BENS DOADOS,31/08/1999,"855,00","0,00",,,,,,,1
760,DOADO,MESA,MESA DE TRABALHO COM GAVETEIRO FIXO COR OVO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/07/1998,"314,75","314,75",,,,,,,0
761,BAIXADO,IMPRESSORA,IMPRESSORA HP DESKJET 1600C SERIE SGA5C05062,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/09/1996,"900,00","900,00",,,,,,,0
762,DOADO,CADEIRA,CADEIRA GIRATORIA S/BRACO VERMELHA MARCA DANNA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/03/1996,"85,00","85,00",,,,,,,0
763,BAIXADO,HUB,CONCENTRADOR DE COMUNICACAO HUB MARCA CNET,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,19/12/1994,"740,00","740,00",,,,,,,0
767,DOADO,MONITOR,"MONITOR DE VIDEO SVGA 14"" IBM 04N7319",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,14/10/1999,"500,00","500,00",,,,,,,0
768,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 233 SCSI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"948,00","2.108,00",,,,,,,0
769,BAIXADO,MONITOR,MONITOR DE VIDEO DAEWOO SVGA COLOR AM1980907,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
771,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 233 DUAL PROCESS,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,12/01/1998,"4.189,00","4.189,00",,,,,,,0
772,BAIXADO,MONITOR,MONITOR DE VIDEO SAMSUNG SVGA COLOR H8UC01008,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"551,06","551,06",,,,,,,0
773,DOADO,ROTEADOR,ROTEADOR LIVINGSTON 384K PORTMASTER BASE-T RJ45,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,09/12/1997,"1.770,00","1.770,00",,,,,,,0
774,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 233 COMPASS SERIE 7784,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"948,00","948,00",,,,,,,0
775,BAIXADO,MONITOR,MONITOR DE VIDEO GOLDSTAR SVGA COLOR 240C48021581,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,13/09/1995,"300,00","300,00",,,,,,,0
776,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 2400 TOPIS,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,21/09/1999,"1.350,00","1.350,00",,,,,,,0
777,BAIXADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 100,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"1.000,00","1.000,00",,,,,,,0
778,BAIXADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 100,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"1.000,00","1.000,00",,,,,,,0
779,BAIXADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 100,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/05/1998,"842,00","842,00",,,,,,,0
780,BAIXADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 133 SERIE 970505563,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,22/05/1997,"1.098,85","1.098,85",,,,,,,0
781,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 100,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"781,94","781,94",,,,,,,0
782,BAIXADO,MONITOR,MONITOR VIDEO SAMSUNG SYNCMASTER 3 SVGA HMBFB04372,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"551,06","551,06",,,,,,,0
783,BAIXADO,MONITOR,MONITOR DE VIDEO DAEWOO SERIE AM1980163,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
784,DOADO,MONITOR,MONITOR DE VIDEO TCE SERIE 829DT53AA858,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"250,00","250,00",,,,,,,0
785,DOADO,MONITOR,MONITOR DE VIDEO TCE SERIE 829DT533AA932,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"250,00","250,00",,,,,,,0
786,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM II400 MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"2.820,00","2.820,00",,,,,,,0
787,BAIXADO,MONITOR,MONITOR VIDEO PARA MICRO COMPUTADOR MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"350,00","350,00",,,,,,,0
788,DOADO,MONITOR,MONITOR DE VIDEO MARCA TCE SERIE 830DT53AA063,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"250,00","250,00",,,,,,,0
789,DOADO,COMPUTADOR,MICROCOMPUTADOR PEMTIUM II 400 TOPIS Nr 2437,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,21/09/1999,"1.350,00","1.350,00",,,,,,,0
790,DOADO,BALCÃO,BALCAO EM L PARA COMPUTADORES INFORMATICA CFC,INSTALAÇÕES,,29/07/1996,"2.460,00","2.460,00",,,,,,,0
791,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM II400 MARCA DFI Nr 9903,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"2.820,00","2.820,00",,,,,,,0
792,DOADO,MONITOR,MONITOR VIDEO PARA MICRO COMPUTADOR MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"350,00","350,00",,,,,,,0
793,BAIXADO,MONITOR,MONITOR DE VIDEO SAMSUNG SYMCMASTER3NE HMCGB00194,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"551,06","551,06",,,,,,,0
794,BAIXADO,MONITOR,MONITOR DE VIDEO SAMSUNG SYMCMASTER3NE 109405236,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/08/1996,"551,06","551,06",,,,,,,0
796,DOADO,IMPRESSORA,IMPRESSORA HP LASER JET 2100,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,24/10/1999,"3.765,00","3.765,00",,,,,,,0
797,BAIXADO,IMPRESSORA,IMPRESSORA EPSON LQ-570 SERIE 1FE847891,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,13/05/1994,"722.364,46","262,68",,,,,,,0
798,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM 233 COMPASS SERIE 7782,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"948,00","948,00",,,,,,,0
800,BAIXADO,CABO,CABO WIZARD PARA PROJETOR DE MULTIMIDIA LP400,INSTALAÇÕES,,22/11/1999,"1.100,00","1.100,00",,,,,,,0
801,BAIXADO,COMPUTADOR,MICROCOMPUTADOR NOTEBOOK COMPAQ 7423HEY41015,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,21/03/1996,"2.075,00","2.075,00",,,,,,,0
802,BAIXADO,COMPUTADOR,MICROCOMPUTADOR NOTEBOOK COMPUTER S. N6SD818411005,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,29/06/1998,"5.526,00","5.526,00",,,,,,,0
803,BAIXADO,TELEFONE,APARELHO TELEFONICO ALCATEL VIVA VOZ 4321,MÁQUINAS E EQUIPAMENTOS,,31/07/1996,"375,00","375,00",,,,,,,0
804,DOADO,IMPRESSORA,IMPRESSORA HPDESKJET 600 SERIE C2184A,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/09/1996,"480,00","480,00",,,,,,,0
805,DOADO,ARQUIVO,ARQUIVO DE ACO COM 04 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1978,"3.300,96","0,01",,,,,,,0
806,DOADO,ARQUIVO,ARQUIVO DE ACO COM 04 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1971,"697,70","0,01",,,,,,,0
807,DOADO,ARQUIVO,ARQUIVO DE ACO COM 04 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,24/01/1994,"38.900,00","14,14",,,,,,,0
809,BAIXADO,COMPUTADOR,MICROCOMPUTADOR 233 LORENO,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"842,00","842,00",,,,,,,0
810,DOADO,MONITOR,MONITOR DE VIDEO FIVE STAR SERIE LCB 64309565,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
811,BAIXADO,COMPUTADOR,MICROCOMPUTADOR 233 LORENO SERIE 970505562,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/08/1998,"948,00","948,00",,,,,,,0
812,BAIXADO,COMPUTADOR,MICROCOMPUTADOR COMPASS 200MHZ SERIE 7109,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,15/05/1998,"913,00","913,00",,,,,,,0
813,DOADO,MONITOR,MONITOR DE VIDEO DAEWOO SVGA COLOR SERIE AM1980298,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,08/05/1998,"275,00","275,00",,,,,,,0
814,BAIXADO,MONITOR,MONITOR DE VIDEO FIVE STAR COLOR SERIE LDD65003530,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,03/06/1998,"0,01","0,01",,,,,,,0
815,BAIXADO,MONITOR,MONITOR VIDEO PARA MICRO COMPUTADOR MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"350,00","350,00",,,,,,,0
816,BAIXADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM II400 MARCA DFI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/10/1999,"2.820,00","2.820,00",,,,,,,0
817,BAIXADO,IMPRESSORA,IMPRESSORA EPSON STYLUS 800 SERIE 3JSM005553,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,27/04/1998,"697,00","697,00",,,,,,,0
818,DOADO,CADEIRA,CADEIRA GIRATORIA COR MARROM SEM BRACOS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1983,"60.615,04","0,01",,,,,,,0
819,DOADO,MESA,MESA PARA IMPRESSORA BRANCA PES ACO PRETO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1985,"426.960,00","0,01",,,,,,,0
820,BAIXADO,MAQUINA DE DATILOGRAFIA,MAQUINA DATILOGRAFIA IBM ELETRONICA 82054578,MÁQUINAS E EQUIPAMENTOS,,25/09/1991,"541.157,00","0,19",,,,,,,0
821,BAIXADO,TELEFONE,APARELHO TELEFONICO MARCA ALCATEL VIVA VOZ CRISTAL,MÁQUINAS E EQUIPAMENTOS,,31/07/1996,"375,00","375,00",,,,,,,0
826,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,25","208,25",,,,,,,0
827,DOADO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR AZUL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,08/08/1996,"208,25","208,25",,,,,,,0
828,DOADO,MESA,MESA DE CANTO ESTRUTURA DE ACO EM FREIJO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/07/1996,"234,00","234,00",,,,,,,0
834,DOADO,MESA,MESA EM JACARANDA COM EMBLEMA DO CADUCEU,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1975,"5.670,00","0,01",,,,,,,0
838,DOADO,APARELHO / MESA DE SOM,AMPLIFICADOR VOXMAN MA 61 SAIDA PARA 05 CANAIS,MÁQUINAS E EQUIPAMENTOS,,28/02/1994,"515.000,00","187,27",,,,,,,0
839,DOADO,CADEIRA,CADEIRA GIRATORIA COM RODIZIO CORVIM MARROM,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1983,"60.615,04","0,01",,,,,,,0
